genres,release_date,id,user_id,playtime_forever,title,sentiment_analysis
Action,2007-11-07,2590,cancerkek,0,Alpha Prime,1.0
Action,2004-11-01,240,matto1499,419,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198073508075,9730,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198090899557,1503,Garrys Mod,0.0
Action,2009-11-16,550,76561198072468669,1004,Left 4 Dead 2,1.0
Action,2004-11-01,240,Advancebest,354,CounterStrike Source,1.0
Action,1998-11-08,70,advenger95,339,HalfLife,2.0
Indie,2006-11-29,4000,EndAtHallow,25547,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198060820384,0,Garrys Mod,1.0
Action,2004-11-01,240,76561198063624801,2114,CounterStrike Source,0.0
Indie,2006-11-29,4000,aeryal,397,Garrys Mod,2.0
Indie,2006-11-29,4000,vault_brothers,1272,Garrys Mod,1.0
Indie,2006-11-29,4000,After2night,4666,Garrys Mod,1.0
Action,2004-11-16,220,76561198029090446,1947,HalfLife 2,1.0
Action,2000-11-01,10,76561197968819541,233,CounterStrike,1.0
Indie,2006-11-29,4000,76561198015968275,772,Garrys Mod,0.0
Indie,2006-11-29,4000,defender_10,11788,Garrys Mod,1.0
Action,2004-11-16,220,Agiegamma,698,HalfLife 2,2.0
Indie,2006-11-29,4000,76561198082614708,1166,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198066465411,3274,Garrys Mod,1.0
Indie,2006-11-29,4000,Agronoth,1305,Garrys Mod,2.0
Action,2004-11-01,240,UnholyFallenAngel,5193,CounterStrike Source,2.0
Action,2004-11-16,220,Ricardio556,344,HalfLife 2,1.0
Indie,2006-11-29,4000,madgamerzzz,14907,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198068565589,32910,Garrys Mod,1.0
Indie,2006-11-29,4000,SlutOnTheSpit,533,Garrys Mod,2.0
Action,2000-11-01,10,WestyGaming,1934,CounterStrike,1.0
Action,2004-11-16,220,NaruseAiria,87,HalfLife 2,2.0
Action,2004-11-16,220,NaruseAiria,87,HalfLife 2,2.0
Action,2011-05-16,105600,76561198265081359,1441,Terraria,1.0
Action,2004-11-01,240,76561198046844795,7174,CounterStrike Source,1.0
Action,2004-11-01,320,76561198067713802,12,HalfLife 2 Deathmatch,2.0
Indie,2006-11-29,4000,76561198187212131,20,Garrys Mod,2.0
Indie,2006-11-29,4000,rjh91,173,Garrys Mod,1.0
Action,2005-06-06,12120,alansiulun,158,Grand Theft Auto San Andreas,2.0
Indie,2006-11-29,4000,Albolah,889,Garrys Mod,2.0
Action,1998-11-08,70,76561198003056556,0,HalfLife,0.0
Action,2004-11-16,220,76561198063941075,354,HalfLife 2,1.0
Action,2008-10-22,19900,76561198088886304,0,Far Cry 2 Fortunes Edition,1.0
Action,2005-04-19,3830,maxpaynepillkiller,0,Psychonauts,1.0
Action,2004-11-01,240,76561198056092813,340,CounterStrike Source,1.0
Action,2009-05-14,1250,76561198095481910,852,Killing Floor,0.0
Action,2004-11-01,240,76561198089024454,23,CounterStrike Source,1.0
Action,2004-11-01,320,76561198034129825,2718,HalfLife 2 Deathmatch,1.0
Action,2004-11-01,240,tninjat,218,CounterStrike Source,1.0
Action,2000-06-22,6910,76561198068935240,4,Deus Ex Game of the Year Edition,1.0
Action,2004-11-01,240,76561198036955150,5324,CounterStrike Source,1.0
Action,2004-11-01,240,76561198018840908,0,CounterStrike Source,1.0
Action,2004-11-16,2600,AlkalineDeath,458,Vampire The Masquerade  Bloodlines,2.0
Action,2004-11-16,220,76561198075935236,155,HalfLife 2,1.0
Indie,2006-11-29,4000,Jupeter117,7747,Garrys Mod,1.0
Action,2004-11-16,220,gsgg,219,HalfLife 2,1.0
Action,2004-11-01,240,76561198075258452,24,CounterStrike Source,1.0
Indie,2006-11-29,4000,Jesusunholy,81,Garrys Mod,1.0
Action,2010-07-12,300,mintifreshbadger,74,Day of Defeat Source,1.0
Indie,2006-11-29,4000,AlpacaRevolution,724,Garrys Mod,2.0
Indie,2006-11-29,4000,76561197996305896,1388,Garrys Mod,1.0
Indie,2006-11-29,4000,AlphaBryn444,16518,Garrys Mod,0.0
Action,2004-11-01,240,76561198009001563,715,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198016753953,37212,Garrys Mod,2.0
Indie,2006-11-29,4000,smegmyfoodle,41,Garrys Mod,1.0
Indie,2006-11-29,4000,altas2011,1095,Garrys Mod,1.0
Indie,2006-11-29,4000,silentbroadcaster,1493,Garrys Mod,1.0
Action,2004-11-01,240,76561198057869849,539,CounterStrike Source,2.0
Action,2004-11-01,240,lol_ursuchanoob,1789,CounterStrike Source,1.0
Action,2004-11-01,240,rhysf,22786,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198098156489,1579,Garrys Mod,1.0
Action,2009-05-14,1250,76561198040021446,1451,Killing Floor,1.0
Indie,2006-11-29,4000,76561198035890730,4979,Garrys Mod,1.0
Action,2000-11-01,10,AMV72,20,CounterStrike,2.0
Action,2004-11-01,240,76561198069170979,59,CounterStrike Source,2.0
Action,1998-11-08,70,76561198085956238,87,HalfLife,0.0
Action,2006-05-08,2500,76561198132540690,70,Shadowgrounds,0.0
Action,2004-11-01,240,711armageddoncarmageddon,245,CounterStrike Source,2.0
Strategy,2006-04-01,1900,76561198058301224,22,Earth 2160,1.0
Action,1999-04-01,20,76561198055326484,0,Team Fortress Classic,1.0
Action,2004-11-01,240,76561198034868596,899,CounterStrike Source,2.0
Strategy,2008-10-28,17480,AncientBlade,3774,Command amp Conquer Red Alert 3,1.0
Action,2000-11-01,10,Andraison,83,CounterStrike,0.0
Action,2004-11-16,220,76561198048401235,46,HalfLife 2,1.0
Action,2004-11-16,220,76561198050465176,0,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198026258913,13718,Garrys Mod,1.0
Action,2004-11-01,240,76561198069560699,2,CounterStrike Source,2.0
Action,2004-11-16,220,76561198099625419,1057,HalfLife 2,1.0
Action,1998-11-08,70,someone6245,1,HalfLife,1.0
Indie,2006-11-29,4000,76561198084032274,26757,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198030772859,15979,Garrys Mod,1.0
Indie,2006-11-29,4000,Angrovar,1160,Garrys Mod,2.0
Indie,2006-11-29,4000,AngryAinsley,160488,Garrys Mod,2.0
Action,2009-05-14,1250,76561198069005048,253,Killing Floor,1.0
Action,2004-11-01,240,-AnimeIsMyThing-,6119,CounterStrike Source,1.0
Action,1998-11-08,70,uradumbtit,133,HalfLife,2.0
Action,2005-04-19,3830,76561198037038784,1426,Psychonauts,2.0
Action,2004-11-01,240,IKillNoobsFirst,1598,CounterStrike Source,2.0
Strategy,2009-02-18,15620,76561198037888300,70,Warhammer 40000 Dawn of War II,2.0
Indie,2006-11-29,4000,operationblueberry,747,Garrys Mod,1.0
Action,1999-04-01,20,1234865654,362,Team Fortress Classic,2.0
Indie,2006-11-29,4000,antacy,102,Garrys Mod,1.0
Action,2004-11-01,320,76561197992148038,0,HalfLife 2 Deathmatch,1.0
Action,2003-05-01,30,76561198034942509,42,Day of Defeat,1.0
Indie,2006-11-29,4000,76561198032377745,26884,Garrys Mod,1.0
Indie,2006-11-29,4000,capitaomurilao,3932,Garrys Mod,1.0
Indie,2006-11-29,4000,Apachehavoc,844,Garrys Mod,1.0
Indie,2006-11-29,4000,ApexNZ,4663,Garrys Mod,2.0
Action,2000-11-01,10,76561198039441595,2,CounterStrike,1.0
Action,2004-11-01,240,76561198036687918,1100,CounterStrike Source,1.0
Indie,2006-11-29,4000,Apollopepsi,11558,Garrys Mod,1.0
Action,2004-11-16,220,benjamin27,222,HalfLife 2,2.0
Indie,2006-11-29,4000,AppoGetsSuperAdmin,72764,Garrys Mod,1.0
Indie,2006-11-29,4000,ARRIVE,39,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198071475367,1345,Garrys Mod,2.0
Action,2004-11-01,240,r3ap3r78,5811,CounterStrike Source,1.0
Action,2010-07-12,300,Aquilares,0,Day of Defeat Source,1.0
Strategy,2009-03-03,10500,76561198065064829,2381,Empire Total War,2.0
Action,2007-10-10,400,XABLAUziitu,89,Portal,1.0
Action,2004-11-16,220,76561198012909706,1525,HalfLife 2,2.0
RPG,2010-10-26,47810,aarcanicuss,1173,Dragon Age Origins  Ultimate Edition,1.0
Action,2004-11-01,240,dragonchief,3255,CounterStrike Source,2.0
Indie,2006-11-29,4000,76561198040530605,32358,Garrys Mod,2.0
Action,2004-11-16,220,76561197974500703,1791,HalfLife 2,2.0
Action,2004-11-01,240,76561198047185525,924,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198067188826,50,Garrys Mod,1.0
Action,2004-11-01,240,ArcticTek,96,CounterStrike Source,1.0
Action,2004-11-16,220,76561197974465310,0,HalfLife 2,1.0
Action,2004-11-16,220,sweep6060,860,HalfLife 2,0.0
Action,2009-03-19,29800,bilyitu,0,Caster,1.0
Action,2004-11-01,240,76561198088538797,1168,CounterStrike Source,2.0
Action,2004-11-01,240,76561198089844789,258,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198072861800,244,Garrys Mod,1.0
Strategy,2006-11-15,4700,deployablearchnagel,3535,Medieval II Total War,1.0
Indie,2006-09-29,1520,rotflmaoman,136,DEFCON,2.0
Indie,2006-09-29,1520,rotflmaoman,136,DEFCON,2.0
Action,2004-11-01,240,76561198088670023,108,CounterStrike Source,1.0
Action,2005-04-19,3830,76561198081028176,1286,Psychonauts,1.0
Action,2011-03-22,108800,ArmouredForBattle,283,Crysis 2  Maximum Edition,1.0
Indie,2006-11-29,4000,armouredmarshmallow,36243,Garrys Mod,1.0
Indie,2006-11-29,4000,darrenfordfalcon,5311,Garrys Mod,1.0
Action,1998-11-08,70,76561198020928326,5599,HalfLife,0.0
Action,1998-11-08,70,76561198020928326,5599,HalfLife,0.0
Indie,2006-11-29,4000,76561198045570160,8029,Garrys Mod,1.0
Indie,2006-11-29,4000,arockstar28,7309,Garrys Mod,1.0
Action,2004-11-01,240,Array71,141,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198039874575,39802,Garrys Mod,0.0
Action,2004-11-01,320,arronlim13,1,HalfLife 2 Deathmatch,2.0
Strategy,2006-11-15,4700,76561198042389215,0,Medieval II Total War,1.0
Action,2009-01-28,9480,76561198006534186,0,Saints Row 2,1.0
Indie,2006-11-29,4000,artej96,84,Garrys Mod,1.0
Action,2010-07-12,300,ARTHERDUNGER10,210,Day of Defeat Source,2.0
Action,2004-11-01,240,Mackus1011,823,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198041877981,8084,Garrys Mod,0.0
Action,2010-07-12,300,ARZARNAR,471,Day of Defeat Source,2.0
Indie,2006-11-29,4000,76561198089950447,6074,Garrys Mod,1.0
Action,2000-11-01,10,darkmassieh,0,CounterStrike,2.0
Indie,2006-11-29,4000,asianturtlefrenzy,261,Garrys Mod,2.0
Indie,2006-11-29,4000,Edmund28,2179,Garrys Mod,1.0
Indie,2006-11-29,4000,blowjobsfurdayzandgayz,4863,Garrys Mod,0.0
Indie,2006-11-29,4000,76561198082992295,3625,Garrys Mod,2.0
Action,2000-11-01,10,LaLocaDeLosDulces,47719,CounterStrike,1.0
Action,2011-05-16,105600,76561198096064761,41054,Terraria,1.0
Indie,2006-11-29,4000,76561198064352761,604,Garrys Mod,2.0
Action,2004-11-16,220,assassin_warman,834,HalfLife 2,2.0
Action,2006-09-11,4560,76561198019431054,8,Company of Heroes  Legacy Edition,1.0
Action,2004-11-01,240,Astrelt,1,CounterStrike Source,1.0
Strategy,2006-07-26,1670,bobjimmy007,184,Iron Warriors T  72 Tank Command,1.0
Indie,2006-11-29,4000,76561198091740831,13047,Garrys Mod,1.0
Action,2006-05-30,9760,76561198095380303,7,Act of War High Treason,1.0
Strategy,2004-09-22,4760,76561198052003136,265,Rome Total War  Collection,1.0
Action,2000-11-01,10,omgihaveawebpage,0,CounterStrike,2.0
Action,2004-11-01,240,Swish0009,1366,CounterStrike Source,1.0
Action,2004-11-01,240,76561198030943851,0,CounterStrike Source,1.0
Indie,2006-11-29,4000,Aurora99,1170,Garrys Mod,1.0
RPG,2005-07-11,3920,76561198053071988,224,Sid Meiers Pirates,0.0
Indie,2006-11-29,4000,minionking,610,Garrys Mod,1.0
RPG,2002-11-12,1700,76561198083375450,18,Arx Fatalis,1.0
Action,1998-11-08,70,scroopy22,0,HalfLife,2.0
Indie,2006-11-29,4000,76561198076984454,32,Garrys Mod,1.0
Action,2004-11-01,240,76561198091054851,65,CounterStrike Source,1.0
Action,2000-11-01,10,iDestrix,7,CounterStrike,1.0
Action,2004-11-01,320,auzmoz,143168,HalfLife 2 Deathmatch,1.0
Action,1998-11-08,70,auzzie_96,0,HalfLife,2.0
Action,2010-07-12,300,76561198009353440,340,Day of Defeat Source,1.0
Action,2004-11-16,220,76561198082020576,99,HalfLife 2,1.0
Indie,2006-11-29,4000,fatrangacuntnolifevirgin,456,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198080015704,3722,Garrys Mod,1.0
Action,2004-11-01,240,76561198040602004,8574,CounterStrike Source,1.0
Casual,2010-11-22,31280,76561198082959786,213,Poker Night at the Inventory,1.0
Action,2004-11-01,240,76561198064150679,7099,CounterStrike Source,2.0
Indie,2006-11-29,4000,76561198110293299,3011,Garrys Mod,2.0
Action,2004-11-01,240,cam5699,0,CounterStrike Source,1.0
Indie,2006-11-29,4000,de_triggered,187008,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198071748311,101,Garrys Mod,2.0
Indie,2006-11-29,4000,azzydazzy,2786,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198048900256,6417,Garrys Mod,1.0
Action,2000-11-01,10,Azrafael,0,CounterStrike,2.0
Action,2006-10-25,2100,-Azsael-,1456,Dark Messiah of Might amp Magic,0.0
Indie,2006-11-29,4000,76561198076301023,942,Garrys Mod,0.0
Indie,2006-11-29,4000,arewefaded,2536,Garrys Mod,1.0
Action,2007-11-13,17300,76561198065247809,1484,Crysis,1.0
Action,2004-11-01,240,76561198086081043,905,CounterStrike Source,1.0
Action,2000-11-01,10,hoarbiscuit,724,CounterStrike,2.0
Indie,2006-11-29,4000,bohgeraltofrivia,9075,Garrys Mod,2.0
Indie,2006-11-29,4000,TeH-B-Rad,6640,Garrys Mod,2.0
Action,2000-11-01,10,BAW_Killer,46,CounterStrike,0.0
Action,2004-11-16,220,moriceplease,0,HalfLife 2,1.0
Indie,2006-11-29,4000,gamerdude7892,32,Garrys Mod,2.0
Action,2000-11-01,10,76561197970168558,43,CounterStrike,1.0
Indie,2006-11-29,4000,timothyshen,356,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198227794828,361,Garrys Mod,1.0
Indie,2006-11-29,4000,2ez4medick,767,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198118595651,850,Garrys Mod,1.0
Action,2004-11-01,240,BBBirb,147,CounterStrike Source,2.0
Action,2011-08-15,107200,AgentXiri,50,Space Pirates and Zombies,2.0
Action,2004-11-16,220,76561198018950738,655,HalfLife 2,1.0
Casual,2006-08-30,3300,hamfritta,1,Bejeweled 2 Deluxe,1.0
Indie,2006-11-29,4000,76561198064579722,5897,Garrys Mod,2.0
Indie,2006-11-29,4000,potatoskins,32,Garrys Mod,2.0
Indie,2006-11-29,4000,crispymemesmantheyremyfavourite,3232,Garrys Mod,2.0
Action,2009-11-16,550,76561198044593618,14108,Left 4 Dead 2,1.0
Action,2004-11-01,240,76561198074409406,700,CounterStrike Source,0.0
Action,2004-11-16,2600,76561198049617612,1,Vampire The Masquerade  Bloodlines,1.0
RPG,2005-07-11,3920,H-Alo,496,Sid Meiers Pirates,1.0
Action,2004-11-01,240,76561198075444114,164,CounterStrike Source,1.0
Action,2004-11-01,240,420Blz,412,CounterStrike Source,2.0
Action,2004-11-01,240,76561198076548816,7335,CounterStrike Source,1.0
Strategy,2004-09-22,4760,76561198075039895,1186,Rome Total War  Collection,1.0
Indie,2006-11-29,4000,chillrend,2369,Garrys Mod,2.0
Action,2014-10-07,273110,76561198218877443,1811,CounterStrike Nexon Zombies,1.0
Action,2009-11-16,550,76561198070149038,0,Left 4 Dead 2,1.0
Action,2004-11-01,240,76561197994407780,661,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198035548591,4439,Garrys Mod,1.0
Indie,2006-11-29,4000,Gborges,1431,Garrys Mod,1.0
Action,2007-11-12,7940,lukeyturley,207,Call of Duty 4 Modern Warfare,1.0
Indie,2006-11-29,4000,SergeantBash111,17583,Garrys Mod,1.0
Action,2009-11-16,550,76561198071872532,924,Left 4 Dead 2,1.0
Action,2010-07-12,300,PolygonCloud,3180,Day of Defeat Source,2.0
Action,2000-11-01,10,ZUERA12,358,CounterStrike,1.0
Indie,2006-11-29,4000,76561198043660058,2732,Garrys Mod,1.0
Action,2006-04-07,7000,76561198095142204,62,Tomb Raider Legend,1.0
Indie,2006-11-29,4000,BOB_200,5171,Garrys Mod,2.0
Action,1999-11-01,50,76561198070735033,94,HalfLife Opposing Force,1.0
Action,2004-11-01,240,76561198018560501,955,CounterStrike Source,2.0
Indie,2006-11-29,4000,76561198010642927,7775,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198051148175,3028,Garrys Mod,0.0
Indie,2006-11-29,4000,76561198047208452,1756,Garrys Mod,1.0
Action,2004-11-01,320,generalale,8,HalfLife 2 Deathmatch,1.0
Indie,2006-11-29,4000,76561198027831921,58700,Garrys Mod,1.0
Indie,2006-11-29,4000,brendoboy,51495,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198071234254,1236,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198165870150,3241,Garrys Mod,1.0
Action,2010-06-25,21130,76561198083049918,552,LEGO Harry Potter Years 14,1.0
Action,2004-11-16,220,76561198072652548,1549,HalfLife 2,1.0
Action,2004-11-16,220,Infixation,3,HalfLife 2,2.0
Indie,2006-11-29,4000,76561198071162228,729,Garrys Mod,2.0
Strategy,2006-11-15,4700,brodo764,97,Medieval II Total War,1.0
Indie,2006-11-29,4000,76561198047304525,53291,Garrys Mod,0.0
Strategy,2001-10-30,3910,76561198068855162,2298,Sid Meiers Civilization III Complete,1.0
Indie,2006-11-29,4000,76561197994969639,47,Garrys Mod,2.0
RPG,2008-10-28,22300,76561198200015694,0,Fallout 3,1.0
Indie,2006-11-29,4000,76561198064016444,39481,Garrys Mod,1.0
Action,2004-11-01,240,minecraft123,22377,CounterStrike Source,1.0
Action,2000-11-01,10,76561197960694096,0,CounterStrike,1.0
Action,2004-11-01,240,JuanManSnipez,221,CounterStrike Source,2.0
Simulation,2006-10-26,2700,Ben_Andy,1299,RollerCoaster Tycoon 3 Platinum,0.0
Action,2000-11-01,10,Bennysaputra,24336,CounterStrike,0.0
Action,2004-11-01,240,76561198067021476,61,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198190487725,3187,Garrys Mod,2.0
Strategy,2006-04-01,1900,76561198045071942,0,Earth 2160,2.0
Action,2004-11-01,320,76561198027081791,138,HalfLife 2 Deathmatch,1.0
Indie,2006-11-29,4000,76561198027046431,113,Garrys Mod,1.0
Indie,2006-11-29,4000,Ahahahahahahahahahahahahahahaha,345,Garrys Mod,0.0
Indie,2006-11-29,4000,BITCHPLESE,13779,Garrys Mod,0.0
Action,2000-11-01,10,Too_1337,184,CounterStrike,2.0
Action,2004-11-01,240,76561198069143001,1,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198074755143,453,Garrys Mod,1.0
Action,2004-11-01,240,limabeansaregross,3,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198075175410,37501,Garrys Mod,1.0
RPG,2007-06-26,11450,76561198045214274,1050,Overlord,1.0
Indie,2006-11-29,4000,kinglemon1222,16920,Garrys Mod,2.0
Action,2004-11-16,220,76561198050404009,1934,HalfLife 2,1.0
Action,2004-11-16,220,76561198030636321,55,HalfLife 2,0.0
Action,2004-11-01,240,76561198007342405,28,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198081885254,19237,Garrys Mod,1.0
Indie,2006-11-29,4000,LlamasInNigjamas,10017,Garrys Mod,0.0
Action,2000-11-01,10,76561198048370750,119,CounterStrike,1.0
Action,1998-11-08,70,76561198035363871,739,HalfLife,2.0
Action,2005-06-06,12120,Hummingsenpai,6,Grand Theft Auto San Andreas,2.0
Action,2004-11-16,220,bioturdz,322,HalfLife 2,1.0
Action,2008-04-16,15120,76561198018845815,1577,Tom Clancys Rainbow Six Vegas 2,1.0
Action,1998-11-08,70,CHAAANG,157,HalfLife,0.0
Indie,2006-11-29,4000,76561198056980314,7452,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198077586769,5208,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198043296029,108,Garrys Mod,1.0
Action,2000-11-01,10,bitmat,8,CounterStrike,1.0
Action,2004-11-16,220,76561198028483487,157,HalfLife 2,2.0
Indie,2006-11-29,4000,Ghoster09,6716,Garrys Mod,2.0
Indie,2006-11-29,4000,76561198081496844,34858,Garrys Mod,2.0
Action,2000-11-01,10,180577,99,CounterStrike,0.0
Action,2004-11-01,240,BlackHeart,12397,CounterStrike Source,1.0
Action,2000-11-01,10,Barridos,2418,CounterStrike,1.0
Indie,2006-11-29,4000,76561198053775195,626,Garrys Mod,1.0
Action,2004-11-16,220,Blackhawk611,65,HalfLife 2,2.0
Action,2010-07-12,300,MRSALM0N,357,Day of Defeat Source,1.0
Strategy,2004-09-22,4760,76561198039778856,2465,Rome Total War  Collection,1.0
Action,2004-11-01,240,76561198035782795,0,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198077278011,3686,Garrys Mod,1.0
Action,2009-11-16,550,76561197988863895,267,Left 4 Dead 2,1.0
Action,2006-10-25,2100,76561198007478325,1665,Dark Messiah of Might amp Magic,1.0
Action,2004-11-01,320,76561197988976770,44,HalfLife 2 Deathmatch,1.0
Indie,2006-11-29,4000,76561198171166530,2875,Garrys Mod,1.0
Indie,2006-11-29,4000,hbk1462,2678,Garrys Mod,2.0
Action,2004-11-16,220,76561198044500343,741,HalfLife 2,1.0
Action,2004-11-01,240,76561198057521157,1291,CounterStrike Source,2.0
Action,2007-03-20,4500,76561198053766465,1538,STALKER Shadow of Chernobyl,2.0
Indie,2006-11-29,4000,76561198083368833,5904,Garrys Mod,1.0
Action,2006-05-30,6860,FHK,237,Hitman Blood Money,2.0
Indie,2006-11-29,4000,76561198082282442,6781,Garrys Mod,1.0
Indie,2006-11-29,4000,Blue333,5562,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198030735076,1405,Garrys Mod,0.0
Action,2000-11-01,10,Bluegills,0,CounterStrike,2.0
Action,2004-11-01,240,76561198066253111,14,CounterStrike Source,1.0
Action,2004-11-01,240,rrbr,385,CounterStrike Source,1.0
Action,2010-07-12,300,13lazer,15,Day of Defeat Source,1.0
Action,2004-11-16,220,76561198070259755,204,HalfLife 2,1.0
Indie,2006-11-29,4000,76561198044344399,30425,Garrys Mod,1.0
Action,2010-07-12,300,76561197999613236,27,Day of Defeat Source,2.0
Indie,2006-11-29,4000,RespekPlox,44932,Garrys Mod,2.0
Racing,2007-10-15,8600,76561198062288797,0,RACE 07,2.0
Action,2004-11-01,240,76561197989449545,1123,CounterStrike Source,1.0
Action,2004-11-01,240,bobseagull,1861,CounterStrike Source,1.0
Indie,2006-11-29,4000,bobsterman,3272,Garrys Mod,1.0
Indie,2006-11-29,4000,76561198068305940,244,Garrys Mod,1.0
Action,1999-04-01,20,Bonesdontrattlethem,101,Team Fortress Classic,1.0
Action,2004-11-01,240,76561198062403736,416,CounterStrike Source,0.0
Action,2004-11-01,240,76561198073642113,1809,CounterStrike Source,1.0
Action,2000-11-01,10,76561198055648263,89,CounterStrike,1.0
Action,2000-11-01,10,boogs17,41,CounterStrike,1.0
Action,2004-11-01,240,76561198086083118,0,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198211433640,1876,Garrys Mod,1.0
Indie,2006-11-29,4000,ilyjoepoe,654,Garrys Mod,2.0
Indie,2006-11-29,4000,Mantrouminati,1609,Garrys Mod,1.0
Indie,2006-11-29,4000,Gameguilder,7312,Garrys Mod,1.0
Action,2004-11-16,220,76561198064747645,222,HalfLife 2,1.0
Indie,2006-11-29,4000,SamoanTurtle,3724,Garrys Mod,1.0
Action,2004-11-01,240,Booyahoo,1940,CounterStrike Source,1.0
Strategy,2001-10-30,3910,76561198049456280,0,Sid Meiers Civilization III Complete,1.0
Action,2004-11-01,240,knuckleface,2228,CounterStrike Source,1.0
Indie,2006-11-29,4000,76561198027225504,988,Garrys Mod,2.0
Action,2009-05-14,1250,dicksoutforboromir,2481,Killing Floor,1.0
Action,2006-09-22,6880,dropssdrop,771,Just Cause,1.0
Indie,2006-11-29,4000,76561198041245503,12,Garrys Mod,1.0
Action,2012-08-21,730,kafugax,6147,CounterStrike Global Offensive,1.0
Racing,2007-10-15,8600,probotsteve,43,RACE 07,0.0
